subject_id,Second,Fz,Mx,My,CoPx,CoPy
12,20,850.0571460599999,30.28125266,-11.811766519999999,0.013895285,0.03562238
12,21,850.08666023,30.13172923,-11.56551274,0.0136051,0.035445383
12,22,850.0347240000001,26.80910117,-11.64941305,0.013704685,0.031538663
12,23,849.9892245699999,29.47367814,-10.337930329999999,0.012162482,0.034675435
12,24,850.25027614,36.27810386,-10.724174360000001,0.012612953,0.042667637
12,25,850.0966724499999,30.95650212,-11.22205211,0.01320087,0.036415239
12,26,850.11524104,29.95559815,-10.56700979,0.012430027000000001,0.035236964
12,27,850.0600831,27.750303080000002,-10.88184539,0.012801339,0.03264469
12,28,849.9925427200001,30.317710780000002,-9.37748439,0.011032529000000001,0.035668107
12,29,850.11111133,29.93526314,-9.952668449999999,0.011707430999999999,0.035213349
12,30,849.99844227,29.48292521,-10.06225704,0.011837966,0.034685839
12,31,850.0526002500001,26.36434937,-11.29413538,0.013286314,0.031014958
12,32,849.99320644,27.416178499999997,-10.72610287,0.012619059,0.032254587
12,33,849.98641581,28.61342377,-10.94322242,0.012874579,0.033663315
12,34,850.10764321,27.61217386,-10.817405769999999,0.012724787,0.032480654000000005
12,35,850.16455575,30.31827194,-11.02567478,0.012968737000000001,0.03566158
12,36,849.98702168,31.5359261,-9.81737534,0.011550415,0.037101548
12,37,850.01053803,28.52760932,-10.925117259999999,0.012853001000000001,0.033561466000000005
12,38,850.05198091,24.481650376,-11.02412975,0.012968842000000001,0.028799607
12,39,849.7528698670001,9.829051157,-11.213158960000001,0.0131958,0.011566518
12,40,849.807557007,10.567701488,-10.70405075,0.012595846999999999,0.01243541
12,41,849.86444252,22.64028687,-10.93424448,0.012865802,0.026639671
12,42,849.8968009,23.34979333,-12.32279004,0.014499136999999999,0.027473624000000002
12,43,849.99446531,26.16823754,-11.85633282,0.013948687,0.030786227
12,44,850.0711641400001,34.45068696,-11.38291439,0.013390616,0.040526232999999995
12,45,850.19417329,33.45571016,-13.397750700000001,0.015758499000000002,0.039350837
12,46,850.17350605,36.92693848,-12.706523859999999,0.014945822,0.043434601999999996
12,47,850.2123478540001,41.46817499,-14.17620301,0.01667358,0.04877381
12,48,850.21913351,36.31825405,-13.93136229,0.016385583000000002,0.042716506
12,49,850.06310212,35.594255620000006,-14.81180535,0.017424465,0.041872731
12,50,850.21101066,31.83575654,-14.310688449999999,0.016831942000000003,0.037444580000000005
12,51,850.03969709,34.957586309999996,-14.36086513,0.016894373,0.041124304
12,52,850.21599018,36.868717409999995,-13.69757114,0.016110705,0.043363861
12,53,850.0951522500001,33.56558449,-16.55927069,0.019479284,0.039484547
12,54,850.22839677,30.197787339999998,-13.58413057,0.015977124,0.035517185
12,55,850.08019741,31.96443098,-13.63468234,0.016039261,0.037601652
12,56,849.9916281100001,29.84626037,-13.20899302,0.015540131,0.035113545
12,57,849.86242515,18.129564184,-14.42717061,0.016975815999999998,0.021331824000000003
12,58,849.9496612700001,15.499062062,-12.00800333,0.014127840000000001,0.018235377
12,59,850.0547967741936,31.57465833669355,-12.472214133064517,0.01467296370967742,0.0371453064516129
13,0,682.83409966,4.22112046,-1.5153729900000001,0.002219175,0.006181548
13,1,683.01583201,5.73071358,-2.7255257200000003,0.003990559,0.008390556
13,2,682.89884662,3.65772659,-2.95477702,0.004326784,0.005356193
13,3,682.90106713,5.32983499,-2.7818588,0.004073556,0.007804824
13,4,682.89052736,4.20158359,-2.50956101,0.003674816,0.006152419
13,5,682.94843339,5.475488019999999,-3.86999305,0.005666516,0.008017134
13,6,683.0573205000001,6.85846731,-4.06421022,0.005950001999999999,0.010040787
13,7,682.879790867,10.39096688,-5.21541578,0.007637164,0.015216747
13,8,682.939789552,11.077275760000001,-4.08523605,0.00598238,0.016219394999999998
13,9,682.88810692,2.6543550999999996,-5.71517777,0.008368822,0.0038868320000000002
13,10,682.96557252,3.45017781,-3.24124833,0.004745714999999999,0.005051777
13,11,682.8344883,4.7065639,-2.67241179,0.003913557,0.006892648
